Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.550000,-0.033890,-459.087891,-0.007972,-0.003163,-0.080340,-0.150749,-0.007680,-0.803397,-459.087891,-0.079256,0.000000
1.560000,-0.037239,-459.176849,-0.007959,-0.003158,-0.080209,-0.165648,-0.008438,-0.802095,-459.176849,-0.079082,0.000000
1.570000,-0.027184,-459.132385,-0.007946,-0.003151,-0.080045,-0.120918,-0.006160,-0.800452,-459.132385,-0.078909,0.000000
1.580000,-0.021225,-459.087891,-0.007933,-0.003145,-0.079872,-0.094413,-0.004810,-0.798719,-459.087891,-0.078753,0.000000
1.590000,-0.018990,-459.221344,-0.007963,-0.003137,-0.079681,-0.084470,-0.004303,-0.796811,-459.221344,-0.078580,0.000000
1.600000,-0.016014,-459.132385,-0.007946,-0.003130,-0.079490,-0.071234,-0.003629,-0.794904,-459.132385,-0.078423,0.000000
1.610000,-0.021225,-459.176849,-0.007946,-0.003124,-0.079343,-0.094413,-0.004810,-0.793428,-459.176849,-0.078250,0.000000
1.620000,-0.024948,-459.132385,-0.007925,-0.003119,-0.079230,-0.110975,-0.005653,-0.792300,-459.132385,-0.078076,0.000000
1.630000,-0.017128,-459.087891,-0.007920,-0.003117,-0.079178,-0.076189,-0.003881,-0.791777,-459.087891,-0.077920,0.000000
1.640000,-0.024948,-459.221344,-0.007899,-0.003115,-0.079126,-0.110975,-0.005653,-0.791255,-459.221344,-0.077747,0.000000
1.650000,-0.014526,-459.176849,-0.007933,-0.003111,-0.079030,-0.064617,-0.003292,-0.790301,-459.176849,-0.077591,0.000000
1.660000,-0.005211,-459.221344,-0.007886,-0.003105,-0.078866,-0.023179,-0.001181,-0.788659,-459.221344,-0.077417,0.000000
1.670000,-0.017876,-459.132385,-0.007925,-0.003096,-0.078640,-0.079515,-0.004051,-0.786403,-459.132385,-0.077244,0.000000
1.680000,-0.013405,-459.132385,-0.007894,-0.003086,-0.078380,-0.059628,-0.003038,-0.783799,-459.132385,-0.077088,0.000000
1.690000,-0.024948,-459.176849,-0.007877,-0.003075,-0.078094,-0.110975,-0.005653,-0.780937,-459.176849,-0.076914,0.000000
1.700000,-0.013405,-459.176849,-0.007847,-0.003064,-0.077816,-0.059628,-0.003038,-0.778159,-459.176849,-0.076758,0.000000
1.710000,-0.024948,-459.176849,-0.007856,-0.003054,-0.077582,-0.110975,-0.005653,-0.775820,-459.176849,-0.076585,0.000000
1.720000,-0.029793,-459.176849,-0.007838,-0.003048,-0.077417,-0.132525,-0.006751,-0.774170,-459.176849,-0.076411,0.000000
1.730000,-0.038727,-459.176849,-0.007851,-0.003044,-0.077305,-0.172265,-0.008776,-0.773050,-459.176849,-0.076255,0.000000
1.740000,-0.040962,-459.176849,-0.007851,-0.003039,-0.077183,-0.182209,-0.009282,-0.771831,-459.176849,-0.076082,0.000000
1.750000,-0.031281,-459.176849,-0.007834,-0.003034,-0.077053,-0.139143,-0.007088,-0.770529,-459.176849,-0.075926,0.000000
1.760000,-0.019737,-459.221344,-0.007830,-0.003028,-0.076906,-0.087796,-0.004473,-0.769060,-459.221344,-0.075752,0.000000
1.770000,-0.017876,-459.176849,-0.007843,-0.003023,-0.076776,-0.079515,-0.004051,-0.767758,-459.176849,-0.075579,0.000000
1.780000,-0.009308,-459.221344,-0.007830,-0.003016,-0.076611,-0.041403,-0.002109,-0.766108,-459.221344,-0.075422,0.000000
1.790000,-0.014526,-459.176849,-0.007812,-0.003010,-0.076446,-0.064617,-0.003292,-0.764458,-459.176849,-0.075249,0.000000
1.800000,-0.013779,-459.176849,-0.007782,-0.003003,-0.076282,-0.061291,-0.003122,-0.762815,-459.176849,-0.075093,0.000000
1.810000,-0.012291,-459.265808,-0.007800,-0.002997,-0.076134,-0.054673,-0.002785,-0.761339,-459.265808,-0.074920,0.000000
1.820000,-0.007072,-459.176849,-0.007782,-0.002993,-0.076013,-0.031460,-0.001603,-0.760128,-459.176849,-0.074746,0.000000
1.830000,-0.017502,-459.176849,-0.007800,-0.002987,-0.075874,-0.077852,-0.003966,-0.758735,-459.176849,-0.074590,0.000000
1.840000,-0.014526,-459.221344,-0.007804,-0.002981,-0.075718,-0.064617,-0.003292,-0.757176,-459.221344,-0.074417,0.000000
1.850000,-0.005211,-459.087891,-0.007769,-0.002974,-0.075535,-0.023179,-0.001181,-0.755351,-459.087891,-0.074260,0.000000
1.860000,-0.009682,-459.221344,-0.007761,-0.002967,-0.075362,-0.043066,-0.002194,-0.753618,-459.221344,-0.074087,0.000000
1.870000,-0.017128,-459.176849,-0.007748,-0.002960,-0.075180,-0.076189,-0.003881,-0.751801,-459.176849,-0.073914,0.000000
1.880000,-0.017128,-459.176849,-0.007739,-0.002952,-0.074989,-0.076189,-0.003881,-0.749894,-459.176849,-0.073758,0.000000
1.890000,-0.019363,-459.221344,-0.007752,-0.002942,-0.074737,-0.086133,-0.004388,-0.747373,-459.221344,-0.073584,0.000000
1.900000,-0.012665,-459.132385,-0.007748,-0.002932,-0.074478,-0.056336,-0.002870,-0.744776,-459.132385,-0.073428,0.000000
1.910000,-0.024948,-459.221344,-0.007731,-0.002924,-0.074269,-0.110975,-0.005653,-0.742695,-459.221344,-0.073254,0.000000
1.920000,-0.035378,-459.176849,-0.007700,-0.002919,-0.074130,-0.157367,-0.008017,-0.741302,-459.176849,-0.073081,0.000000
1.930000,-0.055481,-459.132385,-0.007687,-0.002915,-0.074035,-0.246792,-0.012572,-0.740348,-459.132385,-0.072925,0.000000
1.940000,-0.051392,-459.221344,-0.007683,-0.002911,-0.073939,-0.228601,-0.011646,-0.739394,-459.221344,-0.072752,0.000000
1.950000,-0.046173,-459.132385,-0.007679,-0.002906,-0.073810,-0.205388,-0.010463,-0.738100,-459.132385,-0.072578,0.000000
1.960000,-0.057716,-459.221344,-0.007713,-0.002900,-0.073653,-0.256735,-0.013079,-0.736533,-459.221344,-0.072422,0.000000
1.970000,-0.048782,-459.221344,-0.007675,-0.002894,-0.073515,-0.216995,-0.011054,-0.735148,-459.221344,-0.072248,0.000000
1.980000,-0.042076,-459.176849,-0.007683,-0.002888,-0.073359,-0.187164,-0.009535,-0.733588,-459.176849,-0.072092,0.000000
1.990000,-0.034630,-459.265808,-0.007670,-0.002881,-0.073168,-0.154041,-0.007847,-0.731681,-459.265808,-0.071919,0.000000
2.000000,-0.037987,-459.176849,-0.007675,-0.002871,-0.072925,-0.168974,-0.008608,-0.729251,-459.176849,-0.071746,0.000000
